구분,문항 번호,질문 내용,변수명
개인,Q446-2,참여 동기는?,p435motivation
개인,Q446-3,참여 장애 요인은?,p435barrier
개인,Q446-4,참여 촉진 방안은?,p435promote
개인,Q446-5,정부 참여 정책 인식은?,p435govpolicy
개인,Q447-1,디지털 플랫폼 이용 경험은?,p436use
개인,Q447-2,이용 편리성 인식은?,p436convenience
개인,Q447-3,이용 불편 사례는?,p436issue
개인,Q447-4,정부 플랫폼 개선 정책 인식은?,p436govpolicy
개인,Q447-5,향후 개선 기대는?,p436govhope
개인,Q448-1,디지털 격차 해소 노력 참여 경험은?,p437participate
개인,Q448-2,참여 활동 종류는?,p437type
개인,Q448-3,참여 효과 인식은?,p437effect
개인,Q448-4,정부 지원 여부 인식은?,p437govsupport
개인,Q448-5,향후 참여 의향은?,p437will
개인,Q449-1,디지털 공공서비스 이용 경험은?,p438use
개인,Q449-2,이용 만족도는?,p438satisfaction
개인,Q449-3,불편 사항은?,p438issue
개인,Q449-4,정부 서비스 개선 정책 인식은?,p438govpolicy
개인,Q449-5,향후 서비스 기대는?,p438govhope
개인,Q450-1,디지털 시민의식 인식 수준은?,p439civic
개인,Q450-2,시민의식 실천 경험은?,p439practice
개인,Q450-3,실천을 방해하는 요인은?,p439barrier
개인,Q450-4,정부 시민의식 교육 정책 인식은?,p439govpolicy
개인,Q450-5,향후 시민의식 정책 기대는?,p439govhope
개인,Q451-1,디지털 인프라 접근성 인식은?,p440infra
개인,Q451-2,접근의 어려움은?,p440difficulty
개인,Q451-3,접근성 개선 필요성 인식은?,p440need
개인,Q451-4,정부 인프라 개선 정책 인식은?,p440govpolicy
개인,Q451-5,향후 인프라 개선 기대는?,p440govhope
개인,Q452-1,디지털 소외지역 인식 여부는?,p441awareness
개인,Q452-2,소외지역 거주 경험은?,p441reside
개인,Q452-3,정부 소외 해소 정책 체감도는?,p441govfeel
개인,Q452-4,소외지역 지원 필요성 인식은?,p441need
개인,Q452-5,향후 정책 기대는?,p441govhope
개인,Q453-1,디지털 개인정보 유출 경험은?,p442leak
개인,Q453-2,유출 경로 추정은?,p442source
개인,Q453-3,유출 이후 대응은?,p442action
개인,Q453-4,정부 대응 정책 체감도는?,p442govfeel
개인,Q453-5,향후 보안 정책 기대는?,p442govhope
개인,Q454-1,디지털 기술 발전의 불안 요인은?,p443anxiety
개인,Q454-2,불안 해소 노력은?,p443effort
개인,Q454-3,정부 대응 정책 인식은?,p443govpolicy
개인,Q454-4,정부 대응 정책 체감도는?,p443govfeel
개인,Q454-5,향후 정책 개선 기대는?,p443govhope
개인,Q455-1,디지털 기술 변화에 대한 피로감 인식은?,p444fatigue
개인,Q455-2,피로감 원인은?,p444cause
개인,Q455-3,피로감 해소 방법은?,p444relief
개인,Q455-4,정부 대응 필요성 인식은?,p444govneed
개인,Q455-5,향후 정책 기대는?,p444govhope
개인,Q456-1,디지털 전환이 가족관계에 미친 영향은?,p445family
개인,Q456-2,긍정적 영향은?,p445positive
개인,Q456-3,부정적 영향은?,p445negative
개인,Q456-4,가족 내 디지털 소통 노력은?,p445effort
개인,Q456-5,정부 가족정책 인식은?,p445govpolicy
개인,Q457-1,디지털 전환이 여가활동에 미친 영향은?,p446leisure
개인,Q457-2,여가활동의 다양성 증가는?,p446diversity
개인,Q457-3,여가활동 참여 빈도 변화는?,p446frequency
개인,Q457-4,정부 여가지원 정책 인식은?,p446govpolicy
개인,Q457-5,향후 여가활동 지원 기대는?,p446govhope
개인,Q458-1,디지털 기술의 정서적 영향 인식은?,p447emotion
개인,Q458-2,긍정적 정서 변화는?,p447positive
개인,Q458-3,부정적 정서 변화는?,p447negative
개인,Q458-4,정서적 균형을 위한 노력은?,p447effort
개인,Q458-5,정부의 정서 지원 정책 인식은?,p447govpolicy
개인,Q459-1,디지털 커뮤니케이션 만족도는?,p448communication
개인,Q459-2,커뮤니케이션 방식 변화는?,p448change
개인,Q459-3,불편함을 느낀 경우는?,p448issue
개인,Q459-4,정부 소통 지원 정책 인식은?,p448govpolicy
개인,Q459-5,향후 소통 관련 정책 기대는?,p448govhope
개인,Q460-1,디지털 기술 변화에 대한 사회적 신뢰도는?,p449trust
개인,Q460-2,신뢰 저하 요인은?,p449barrier
개인,Q460-3,신뢰 회복을 위한 노력은?,p449effort
개인,Q460-4,정부의 신뢰 정책 체감도는?,p449govfeel
개인,Q460-5,향후 신뢰 정책 기대는?,p449govhope
개인,Q461-1,디지털 기술로 인한 경제활동 변화 인식은?,p450economic
개인,Q461-2,긍정적 경제 효과는?,p450positive
개인,Q461-3,부정적 경제 영향은?,p450negative
개인,Q461-4,정부 경제정책 인식은?,p450govpolicy
개인,Q461-5,향후 경제활동 지원 기대는?,p450govhope
개인,Q462-1,디지털 기술의 문화 다양성 영향 인식은?,p451diversity
개인,Q462-2,긍정적 문화 다양성 사례는?,p451positive
개인,Q462-3,부정적 문화 충돌 사례는?,p451negative
개인,Q462-4,정부 문화 다양성 정책 인식은?,p451govpolicy
개인,Q462-5,향후 문화정책 기대는?,p451govhope
개인,Q463-1,디지털 기술에 대한 교육 기회 경험은?,p452opportunity
개인,Q463-2,교육 기회의 형평성 인식은?,p452equality
개인,Q463-3,기회 불균형 경험은?,p452inequality
개인,Q463-4,정부 교육 기회 정책 인식은?,p452govpolicy
개인,Q463-5,향후 기회 확대 기대는?,p452govhope
개인,Q464-1,디지털 기술 이용 과정에서 느낀 불공정 경험은?,p453unfair
개인,Q464-2,불공정 해결 노력은?,p453effort
개인,Q464-3,정부 불공정 해소 정책 체감도는?,p453govfeel
개인,Q464-4,불공정 해소 방안 제안은?,p453suggest
개인,Q464-5,향후 공정 정책 기대는?,p453govhope
개인,Q465-1,디지털 기술 사용에 대한 불안감 정도는?,p454anxiety
개인,Q465-2,불안감 원인은?,p454cause
개인,Q465-3,불안감 해소 방법은?,p454relief
개인,Q465-4,정부의 불안 해소 정책 인식은?,p454govpolicy
개인,Q465-5,향후 정책 기대는?,p454govhope
개인,Q466-1,디지털 기술 사용에 대한 연령 차이 인식은?,p455agegap
개인,Q466-2,세대 간 이해도 차이는?,p455understand
개인,Q466-3,세대 통합을 위한 노력은?,p455integration
개인,Q466-4,정부의 세대 통합 정책 인식은?,p455govpolicy
개인,Q466-5,향후 세대 간 통합 기대는?,p455govhope
개인,Q467-1,디지털 기술 이용에 대한 지역 차이 인식은?,p456regiongap
개인,Q467-2,지역 불균형 경험은?,p456experience
개인,Q467-3,균형 발전을 위한 개인 노력은?,p456effort
개인,Q467-4,정부 지역 균형 정책 인식은?,p456govpolicy
개인,Q467-5,향후 지역 격차 해소 기대는?,p456govhope
개인,Q468-1,디지털 기술 발전에 따른 가치관 변화 인식은?,p457value
개인,Q468-2,변화된 가치관의 예시는?,p457example
개인,Q468-3,가치관 변화에 대한 수용 정도는?,p457accept
개인,Q468-4,정부 가치관 정책 인식은?,p457govpolicy
개인,Q468-5,향후 가치관 형성 정책 기대는?,p457govhope
개인,Q469-1,디지털 사회의 공동체 의식 인식은?,p458community
개인,Q469-2,공동체 활동 참여 경험은?,p458participation
개인,Q469-3,공동체 약화 원인은?,p458weakness
개인,Q469-4,공동체 회복 방안은?,p458recovery
개인,Q469-5,정부 공동체 정책 인식은?,p458govpolicy
개인,Q470-1,디지털 기술과 환경 문제 인식은?,p459env
개인,Q470-2,디지털 기기 사용이 환경에 미치는 영향은?,p459impact
개인,Q470-3,환경보호 실천 여부는?,p459practice
개인,Q470-4,정부의 환경 대응 정책 인식은?,p459govpolicy
개인,Q470-5,향후 환경 정책 기대는?,p459govhope
개인,Q471-1,디지털 기술이 사회적 연결에 미친 영향은?,p460connect
개인,Q471-2,연결의 긍정적 변화는?,p460positive
개인,Q471-3,연결의 부정적 영향은?,p460negative
개인,Q471-4,정부의 사회 연결 정책 인식은?,p460govpolicy
개인,Q471-5,향후 사회 연결 정책 기대는?,p460govhope
개인,Q472-1,디지털 기술에 대한 전반적 신뢰도는?,p461trust
개인,Q472-2,신뢰 형성에 도움이 된 경험은?,p461positive
개인,Q472-3,신뢰 저하 요인은?,p461negative
개인,Q472-4,정부의 신뢰 회복 정책 인식은?,p461govpolicy
개인,Q472-5,향후 신뢰 강화 정책 기대는?,p461govhope
개인,Q473-1,디지털 사회에서의 불평등 인식은?,p462inequality
개인,Q473-2,불평등 경험은?,p462experience
개인,Q473-3,불평등 해소를 위한 노력은?,p462effort
개인,Q473-4,정부의 불평등 해소 정책 인식은?,p462govpolicy
개인,Q473-5,향후 불평등 해소 정책 기대는?,p462govhope
개인,Q474-1,디지털 사회의 안전망 인식은?,p463safety
개인,Q474-2,안전망 체감 경험은?,p463experience
개인,Q474-3,안전망의 부족한 부분은?,p463gap
개인,Q474-4,정부 안전망 정책 인식은?,p463govpolicy
개인,Q474-5,향후 정책 개선 기대는?,p463govhope
개인,Q475-1,디지털 사회에서의 공공의식 인식은?,p464public
개인,Q475-2,공공의식 실천 경험은?,p464practice
개인,Q475-3,공공의식 저해 요인은?,p464barrier
개인,Q475-4,정부 공공의식 정책 인식은?,p464govpolicy
개인,Q475-5,향후 공공의식 정책 기대는?,p464govhope
개인,Q476-1,디지털 기술이 시민 생활에 미친 긍정적 변화는?,p465positive
개인,Q476-2,변화에 대한 만족도는?,p465satisfaction
개인,Q476-3,변화가 불편했던 경험은?,p465issue
개인,Q476-4,정부 변화 대응 정책 인식은?,p465govpolicy
개인,Q476-5,향후 변화 정책 기대는?,p465govhope
개인,Q477-1,디지털 격차 해소 정책 체감도는?,p466govfeel
개인,Q477-2,정책 효과 체감 경험은?,p466experience
개인,Q477-3,정책 미흡 사례는?,p466gap
개인,Q477-4,정책 개선 필요성 인식은?,p466need
개인,Q477-5,향후 정책 개선 기대는?,p466govhope
개인,Q478-1,디지털 기술을 활용한 사회문제 해결 경험은?,p467solution
개인,Q478-2,해결에 효과적인 기술은?,p467effectivetech
개인,Q478-3,해결 과정의 어려움은?,p467difficulty
개인,Q478-4,정부 기술 활용 지원 정책 인식은?,p467govpolicy
개인,Q478-5,향후 지원 정책 기대는?,p467govhope
개인,Q479-1,디지털 기술의 일상생활 영향 인식은?,p468daily
개인,Q479-2,일상에서 느낀 변화는?,p468change
개인,Q479-3,변화 적응을 위한 노력은?,p468effort
개인,Q479-4,정부 일상생활 지원 정책 인식은?,p468govpolicy
개인,Q479-5,향후 지원 정책 기대는?,p468govhope
개인,Q480-1,디지털 교육 콘텐츠 이용 경험은?,p469use
개인,Q480-2,콘텐츠 만족도는?,p469satisfaction
개인,Q480-3,이용 중 불편사항은?,p469issue
개인,Q480-4,정부 디지털 교육 지원 인식은?,p469govpolicy
개인,Q480-5,향후 교육 콘텐츠 정책 기대는?,p469govhope
개인,Q481-1,디지털 기술 관련 민원 제기 경험은?,p470complaint
개인,Q481-2,민원 처리 만족도는?,p470satisfaction
개인,Q481-3,민원 처리 과정의 문제점은?,p470issue
개인,Q481-4,정부 민원 대응 체감도는?,p470govfeel
개인,Q481-5,향후 민원 처리 개선 기대는?,p470govhope
개인,Q482-1,디지털 기술 발전에 따른 소비생활 변화 인식은?,p471change
개인,Q482-2,소비생활 편리성 증가는?,p471convenience
개인,Q482-3,소비 패턴 변화 경험은?,p471pattern
개인,Q482-4,정부 소비자 보호 정책 인식은?,p471govpolicy
개인,Q482-5,향후 소비자 보호 정책 기대는?,p471govhope
개인,Q483-1,디지털 기술과 정신건강 연관 인식은?,p472mental
개인,Q483-2,정신건강에 미치는 영향 경험은?,p472experience
개인,Q483-3,정신건강 유지 노력은?,p472effort
개인,Q483-4,정부 정신건강 정책 인식은?,p472govpolicy
개인,Q483-5,향후 정신건강 지원 기대는?,p472govhope
개인,Q484-1,디지털 관련 범죄 피해 경험은?,p473crime
개인,Q484-2,피해 대응 경험은?,p473response
개인,Q484-3,정부 대응 정책 인식은?,p473govpolicy
개인,Q484-4,정부 대응 체감도는?,p473govfeel
개인,Q484-5,향후 범죄 예방 정책 기대는?,p473govhope
개인,Q485-1,디지털 플랫폼 노동 경험은?,p474platform
개인,Q485-2,노동 만족도는?,p474satisfaction
개인,Q485-3,노동 관련 불만사항은?,p474issue
개인,Q485-4,정부 노동 보호 정책 인식은?,p474govpolicy
개인,Q485-5,향후 정책 기대는?,p474govhope
개인,Q486-1,디지털 시대의 인간관계 변화 인식은?,p475relationship
개인,Q486-2,관계 변화에 따른 긍정 경험은?,p475positive
개인,Q486-3,관계 변화에 따른 부정 경험은?,p475negative
개인,Q486-4,정부의 인간관계 회복 지원 정책 인식은?,p475govpolicy
개인,Q486-5,향후 정책 기대는?,p475govhope
개인,Q487-1,디지털 헬스케어 기기 이용 경험은?,p476device
개인,Q487-2,기기 이용 만족도는?,p476satisfaction
개인,Q487-3,기기 사용 불편사항은?,p476issue
개인,Q487-4,정부 디지털 헬스 정책 인식은?,p476govpolicy
개인,Q487-5,향후 헬스케어 정책 기대는?,p476govhope
개인,Q488-1,디지털 공공서비스 정보 접근성은?,p477access
개인,Q488-2,정보 이해도는?,p477understand
개인,Q488-3,정보 부족 경험은?,p477lack
개인,Q488-4,정부 정보 제공 정책 인식은?,p477govpolicy
개인,Q488-5,향후 정보 개선 기대는?,p477govhope
개인,Q489-1,디지털 역량 교육 참여 경험은?,p478training
개인,Q489-2,교육 내용 만족도는?,p478satisfaction
개인,Q489-3,교육 후 역량 향상 체감도는?,p478improve
개인,Q489-4,정부 교육 정책 인식은?,p478govpolicy
개인,Q489-5,향후 교육 확대 기대는?,p478govhope
개인,Q490-1,디지털 시민으로서의 역할 인식은?,p479role
개인,Q490-2,시민 참여 활동 경험은?,p479participation
개인,Q490-3,참여 장애 요인은?,p479barrier
개인,Q490-4,정부 시민활동 지원 정책 인식은?,p479govpolicy
개인,Q490-5,향후 시민 정책 기대는?,p479govhope
개인,Q491-1,디지털 기술 사용시 정보 보안 인식은?,p480security
개인,Q491-2,보안 위협 경험은?,p480threat
개인,Q491-3,개인 보안 실천 정도는?,p480practice
개인,Q491-4,정부 보안 정책 인식은?,p480govpolicy
개인,Q491-5,향후 보안 정책 기대는?,p480govhope
개인,Q492-1,디지털 사회에서의 윤리 의식 인식은?,p481ethics
개인,Q492-2,윤리적 문제 경험은?,p481problem
개인,Q492-3,윤리 실천 활동 참여 경험은?,p481practice
개인,Q492-4,정부 윤리 교육 정책 인식은?,p481govpolicy
개인,Q492-5,향후 윤리 강화 정책 기대는?,p481govhope
개인,Q493-1,디지털 소외계층 인식 여부는?,p482awareness
개인,Q493-2,소외계층 지원 참여 경험은?,p482support
개인,Q493-3,지원 활동에서의 어려움은?,p482difficulty
개인,Q493-4,정부 소외계층 정책 인식은?,p482govpolicy
개인,Q493-5,향후 소외계층 지원 정책 기대는?,p482govhope
개인,Q494-1,디지털 기술로 인한 정보 과잉 체감도는?,p483overflow
개인,Q494-2,정보 과잉으로 인한 어려움은?,p483difficulty
개인,Q494-3,정보 관리 전략 실천 여부는?,p483strategy
개인,Q494-4,정부 정보 정제 정책 인식은?,p483govpolicy
개인,Q494-5,향후 정보 환경 개선 기대는?,p483govhope
개인,Q495-1,디지털 커뮤니티 활동 참여 여부는?,p484participation
개인,Q495-2,커뮤니티 활동에서 느낀 유익함은?,p484benefit
개인,Q495-3,커뮤니티 활동의 단점은?,p484disadvantage
개인,Q495-4,정부 커뮤니티 활성화 정책 인식은?,p484govpolicy
개인,Q495-5,향후 커뮤니티 정책 기대는?,p484govhope
개인,Q496-1,디지털 기기의 사용 중독 경험은?,p485addiction
개인,Q496-2,중독의 자각 정도는?,p485awareness
개인,Q496-3,중독 완화 시도 경험은?,p485effort
개인,Q496-4,정부 디지털 중독 대응 정책 인식은?,p485govpolicy
개인,Q496-5,향후 중독 예방 정책 기대는?,p485govhope
개인,Q497-1,디지털 기술을 통한 창업 시도 경험은?,p486startup
개인,Q497-2,창업 성공 여부는?,p486success
개인,Q497-3,창업 중 애로사항은?,p486difficulty
개인,Q497-4,정부 창업 지원 정책 인식은?,p486govpolicy
개인,Q497-5,향후 창업 정책 기대는?,p486govhope
개인,Q498-1,디지털 기기 사용 교육 참여 경험은?,p487training
개인,Q498-2,교육 효과 체감도는?,p487effect
개인,Q498-3,교육 내용 만족도는?,p487satisfaction
개인,Q498-4,정부 교육 정책 인식은?,p487govpolicy
개인,Q498-5,향후 교육 정책 기대는?,p487govhope
개인,Q499-1,디지털 기술에 대한 사회적 불신 경험은?,p488distrust
개인,Q499-2,불신의 원인은?,p488cause
개인,Q499-3,불신 극복을 위한 개인 노력은?,p488effort
개인,Q499-4,정부 신뢰 회복 정책 인식은?,p488govpolicy
개인,Q499-5,향후 신뢰 정책 기대는?,p488govhope
개인,Q500-1,디지털 기술에 따른 직무 변화 경험은?,p489jobchange
개인,Q500-2,직무 변화에 대한 적응도는?,p489adapt
개인,Q500-3,직무 재교육 참여 여부는?,p489retraining
개인,Q500-4,정부 직무 지원 정책 인식은?,p489govpolicy
개인,Q500-5,향후 직무 지원 정책 기대는?,p489govhope
개인,Q501-1,디지털 기술 관련 개인정보 유출 경험은?,p490leak
개인,Q501-2,유출 후 대응 경험은?,p490response
개인,Q501-3,개인정보 보호 실천 수준은?,p490practice
개인,Q501-4,정부 개인정보 보호 정책 인식은?,p490govpolicy
개인,Q501-5,향후 보호 정책 기대는?,p490govhope
개인,Q502-1,디지털 기술로 인한 스트레스 체감도는?,p491stress
개인,Q502-2,스트레스 주요 원인은?,p491cause
개인,Q502-3,스트레스 해소 방법은?,p491relief
개인,Q502-4,정부 스트레스 대응 정책 인식은?,p491govpolicy
개인,Q502-5,향후 정책 기대는?,p491govhope
개인,Q503-1,디지털 기술의 공정성에 대한 인식은?,p492fairness
개인,Q503-2,불공정 사례 경험은?,p492unfair
개인,Q503-3,공정성 확보 노력은?,p492effort
개인,Q503-4,정부 공정 정책 인식은?,p492govpolicy
개인,Q503-5,향후 공정 정책 기대는?,p492govhope
개인,Q504-1,디지털 정보의 신뢰도 인식은?,p493trust
개인,Q504-2,가짜 뉴스 경험은?,p493fake
개인,Q504-3,정보 검증 시도 여부는?,p493verify
개인,Q504-4,정부 정보 검증 정책 인식은?,p493govpolicy
개인,Q504-5,향후 검증 정책 기대는?,p493govhope
개인,Q505-1,디지털 기술로 인한 생활의 질 변화 체감도는?,p494lifequality
개인,Q505-2,삶의 질 향상 요인은?,p494factor
개인,Q505-3,삶의 질 저하 경험은?,p494decline
개인,Q505-4,정부 삶의 질 정책 인식은?,p494govpolicy
개인,Q505-5,향후 정책 기대는?,p494govhope
개인,Q506-1,디지털 소외 계층에 대한 사회적 인식은?,p495awareness
개인,Q506-2,소외 계층에 대한 지원 필요성 인식은?,p495need
개인,Q506-3,지원 참여 경험은?,p495support
개인,Q506-4,정부 정책 체감도는?,p495govfeel
개인,Q506-5,향후 지원 정책 기대는?,p495govhope
개인,Q507-1,디지털 환경에서의 프라이버시 침해 경험은?,p496privacy
개인,Q507-2,침해 후 대응 방법은?,p496response
개인,Q507-3,개인 프라이버시 보호 노력은?,p496effort
개인,Q507-4,정부 프라이버시 정책 인식은?,p496govpolicy
개인,Q507-5,향후 정책 기대는?,p496govhope
개인,Q508-1,디지털 기술로 인한 시간 관리 변화 인식은?,p497time
개인,Q508-2,시간 활용 증가 요인은?,p497positive
개인,Q508-3,시간 낭비 사례는?,p497negative
개인,Q508-4,정부 시간 관리 교육 정책 인식은?,p497govpolicy
개인,Q508-5,향후 시간 정책 기대는?,p497govhope
개인,Q509-1,디지털 사회에서의 갈등 경험은?,p498conflict
개인,Q509-2,갈등 해결 방법은?,p498solution
개인,Q509-3,갈등 예방 노력은?,p498effort
개인,Q509-4,정부 갈등 조정 정책 인식은?,p498govpolicy
개인,Q509-5,향후 정책 기대는?,p498govhope
개인,Q510-1,디지털 사회에서의 신뢰 형성 요소는?,p499factor
개인,Q510-2,신뢰 형성에 가장 중요한 요인은?,p499key
개인,Q510-3,신뢰 저하 요인 경험은?,p499decline
개인,Q510-4,정부 신뢰 관련 정책 인식은?,p499govpolicy
개인,Q510-5,향후 신뢰 회복 기대는?,p499govhope
개인,Q511-1,디지털 기술 관련 문제 해결 경험은?,p500solution
개인,Q511-2,문제 해결에 사용한 수단은?,p500method
개인,Q511-3,해결에 있어 어려움은?,p500difficulty
개인,Q511-4,정부 문제 해결 지원 인식은?,p500govpolicy
개인,Q511-5,향후 지원 정책 기대는?,p500govhope
개인,Q512-1,디지털 기술을 통한 사회 참여 경험은?,p501participation
개인,Q512-2,참여 형태는?,p501form
개인,Q512-3,참여의 장점은?,p501benefit
개인,Q512-4,정부 사회 참여 지원 정책 인식은?,p501govpolicy
개인,Q512-5,향후 참여 정책 기대는?,p501govhope
개인,Q513-1,디지털 교육 접근성 체감도는?,p502access
개인,Q513-2,접근성 향상 요인은?,p502improve
개인,Q513-3,접근 제한 경험은?,p502barrier
개인,Q513-4,정부 교육 접근성 정책 인식은?,p502govpolicy
개인,Q513-5,향후 교육 접근 정책 기대는?,p502govhope
개인,Q514-1,디지털 시민으로서의 정체성 인식은?,p503identity
개인,Q514-2,정체성 형성 요소는?,p503factor
개인,Q514-3,정체성 형성의 어려움은?,p503difficulty
개인,Q514-4,정부 시민 정체성 정책 인식은?,p503govpolicy
개인,Q514-5,향후 시민 정체성 정책 기대는?,p503govhope
개인,Q515-1,디지털 윤리 교육 경험은?,p504education
개인,Q515-2,윤리 교육 내용 만족도는?,p504satisfaction
개인,Q515-3,윤리적 판단 어려움 경험은?,p504difficulty
개인,Q515-4,정부 윤리 교육 정책 인식은?,p504govpolicy
개인,Q515-5,향후 윤리 정책 기대는?,p504govhope
개인,Q516-1,디지털 기술 기반 여가 활동 참여 여부는?,p505leisure
개인,Q516-2,참여 활동의 만족도는?,p505satisfaction
개인,Q516-3,여가 활동의 한계는?,p505barrier
개인,Q516-4,정부 여가 활성화 정책 인식은?,p505govpolicy
개인,Q516-5,향후 여가 정책 기대는?,p505govhope
개인,Q517-1,디지털 정보 이용 중 정보 선택 기준은?,p506criteria
개인,Q517-2,정보 선택 기준 실천 정도는?,p506practice
개인,Q517-3,정보 판단의 어려움은?,p506difficulty
개인,Q517-4,정부 정보 교육 정책 인식은?,p506govpolicy
개인,Q517-5,향후 정보 교육 정책 기대는?,p506govhope
개인,Q518-1,디지털 플랫폼 신뢰도 인식은?,p507trust
개인,Q518-2,플랫폼 신뢰 형성 요소는?,p507factor
개인,Q518-3,신뢰 훼손 경험은?,p507breach
개인,Q518-4,정부 플랫폼 신뢰 정책 인식은?,p507govpolicy
개인,Q518-5,향후 신뢰 정책 기대는?,p507govhope
개인,Q519-1,디지털 교육 격차 인식 여부는?,p508gap
개인,Q519-2,격차 해소 경험은?,p508solution
개인,Q519-3,격차 해소의 어려움은?,p508difficulty
개인,Q519-4,정부 교육 격차 정책 인식은?,p508govpolicy
개인,Q519-5,향후 교육 정책 기대는?,p508govhope
개인,Q520-1,디지털 기기 접근성 체감도는?,p509access
개인,Q520-2,기기 접근성 장애 요인은?,p509barrier
개인,Q520-3,접근성 향상을 위한 노력은?,p509effort
개인,Q520-4,정부 기기 접근 정책 인식은?,p509govpolicy
개인,Q520-5,향후 접근 정책 기대는?,p509govhope
개인,Q521-1,디지털 기술의 환경 영향 인식은?,p510impact
개인,Q521-2,환경 보호 노력 참여 경험은?,p510effort
개인,Q521-3,디지털 환경정책 체감도는?,p510govfeel
개인,Q521-4,정부 환경정책 인식은?,p510govpolicy
개인,Q521-5,향후 환경 정책 기대는?,p510govhope
개인,Q522-1,디지털 기술이 개인 가치관에 미친 영향은?,p511value
개인,Q522-2,가치관 변화 경험은?,p511change
개인,Q522-3,가치관 형성에 영향 준 요인은?,p511factor
개인,Q522-4,정부 가치관 형성 관련 정책 인식은?,p511govpolicy
개인,Q522-5,향후 관련 정책 기대는?,p511govhope
개인,Q523-1,디지털 기술 관련 법제도 인식 여부는?,p512law
개인,Q523-2,법제도 정보 접근 경험은?,p512info
개인,Q523-3,법제도 개선 요구사항은?,p512need
개인,Q523-4,정부 법제도 홍보 정책 인식은?,p512govpolicy
개인,Q523-5,향후 법제도 개선 정책 기대는?,p512govhope
개인,Q524-1,디지털 기술과 문화 향유 경험은?,p513culture
개인,Q524-2,디지털 문화 콘텐츠 이용 빈도는?,p513frequency
개인,Q524-3,문화 콘텐츠 만족도는?,p513satisfaction
개인,Q524-4,정부 문화 지원 정책 인식은?,p513govpolicy
개인,Q524-5,향후 문화 정책 기대는?,p513govhope
개인,Q525-1,디지털 기술로 인한 가정 내 역할 변화 인식은?,p514role
개인,Q525-2,역할 변화에 따른 갈등 경험은?,p514conflict
개인,Q525-3,역할 조정 노력은?,p514adjustment
개인,Q525-4,정부 가족정책 인식은?,p514govpolicy
개인,Q525-5,향후 가족 정책 기대는?,p514govhope
개인,Q526-1,디지털 기술의 종교 생활에 대한 영향은?,p515religion
개인,Q526-2,온라인 종교 활동 참여 경험은?,p515online
개인,Q526-3,온라인 활동 만족도는?,p515satisfaction
개인,Q526-4,정부 종교 활동 관련 정책 인식은?,p515govpolicy
개인,Q526-5,향후 정책 기대는?,p515govhope
개인,Q527-1,디지털 사회에서의 고립감 경험은?,p516isolation
개인,Q527-2,고립감을 느낀 주요 원인은?,p516cause
개인,Q527-3,고립감 극복을 위한 개인 노력은?,p516effort
개인,Q527-4,정부 사회 연결 정책 인식은?,p516govpolicy
개인,Q527-5,향후 정책 기대는?,p516govhope
개인,Q528-1,디지털 기술과 교육평등 인식은?,p517equity
개인,Q528-2,교육 기회 확대 경험은?,p517opportunity
개인,Q528-3,교육 불평등 사례 경험은?,p517inequality
개인,Q528-4,정부 교육 평등 정책 인식은?,p517govpolicy
개인,Q528-5,향후 정책 기대는?,p517govhope
개인,Q529-1,디지털 기술로 인한 건강 습관 변화 인식은?,p518habit
개인,Q529-2,건강 개선 노력 경험은?,p518effort
개인,Q529-3,건강 악화 경험은?,p518decline
개인,Q529-4,정부 건강 생활 지원 정책 인식은?,p518govpolicy
개인,Q529-5,향후 정책 기대는?,p518govhope
개인,Q530-1,디지털 커뮤니케이션에 대한 이해도는?,p519understanding
개인,Q530-2,커뮤니케이션 방식 변화 경험은?,p519change
개인,Q530-3,커뮤니케이션에서의 갈등 경험은?,p519conflict
개인,Q530-4,정부 커뮤니케이션 교육 정책 인식은?,p519govpolicy
개인,Q530-5,향후 정책 기대는?,p519govhope
개인,Q531-1,디지털 소비 행태 인식은?,p520behavior
개인,Q531-2,과소비 경험은?,p520overspend
개인,Q531-3,소비 조절 노력은?,p520control
개인,Q531-4,정부 소비 관련 교육 정책 인식은?,p520govpolicy
개인,Q531-5,향후 소비 정책 기대는?,p520govhope
개인,Q532-1,디지털 기술로 인한 이웃과의 관계 변화 인식은?,p521neighborhood
개인,Q532-2,이웃 간 소통 빈도는?,p521frequency
개인,Q532-3,이웃 갈등 경험은?,p521conflict
개인,Q532-4,정부 지역사회 강화 정책 인식은?,p521govpolicy
개인,Q532-5,향후 정책 기대는?,p521govhope
개인,Q533-1,디지털 기술에 대한 두려움 존재 여부는?,p522fear
개인,Q533-2,두려움의 원인은?,p522cause
개인,Q533-3,두려움 극복 시도는?,p522effort
개인,Q533-4,정부 디지털 포용 정책 인식은?,p522govpolicy
개인,Q533-5,향후 포용 정책 기대는?,p522govhope
개인,Q534-1,디지털 정보 홍수에 대한 대응 전략 보유 여부는?,p523strategy
개인,Q534-2,정보 필터링 경험은?,p523filter
개인,Q534-3,정보 선택에서의 어려움은?,p523difficulty
개인,Q534-4,정부 정보 선별 교육 정책 인식은?,p523govpolicy
개인,Q534-5,향후 교육 정책 기대는?,p523govhope
개인,Q535-1,디지털 기술로 인한 세대 간 인식 차이 여부는?,p524generationgap
개인,Q535-2,세대 갈등 경험은?,p524conflict
개인,Q535-3,세대 이해 증진 노력은?,p524effort
